block_id,msg_type,sender,receiver,time_ms
0,IHAVE,864,749,0
0,IHAVE,864,971,0
0,IHAVE,864,446,0
0,IHAVE,864,574,0
0,IHAVE,864,721,0
0,IHAVE,864,778,0
0,IHAVE,864,773,0
0,IHAVE,864,131,0
0,IHAVE,864,578,0
0,IHAVE,864,324,0
0,IHAVE,864,687,0
0,IHAVE,864,836,0
0,IHAVE,864,283,0
0,IHAVE,864,461,0
0,IHAVE,864,207,0
0,IHAVE,864,81,0
0,IHAVE,864,166,0
0,IHAVE,864,183,0
0,IHAVE,864,628,0
0,IWANT,836,864,7.784155145737058
0,IWANT,578,864,18.168972911227012
0,IWANT,461,864,18.455076185762945
0,IWANT,207,864,27.833525412792024
0,IWANT,131,864,28.47571339275978
0,IWANT,324,864,30.36902159532499
0,IWANT,81,864,32.35101184598952
0,IWANT,574,864,32.573361627809255
0,IWANT,166,864,38.82284960901223
0,IWANT,283,864,41.97222691892985
0,IWANT,749,864,44.98551008336242
0,IWANT,687,864,51.68132384843703
0,IWANT,446,864,54.37727825917012
0,IWANT,721,864,66.77331419146304
0,IWANT,183,864,69.50112027961318
0,IWANT,971,864,83.45958929166412
0,IWANT,773,864,106.66485126183966
0,IHAVE,574,503,106.7988025973541
0,IHAVE,574,742,106.7988025973541
0,IHAVE,574,721,106.7988025973541
0,IHAVE,81,153,112.8734212864414
0,IHAVE,81,447,112.8734212864414
0,IHAVE,81,957,112.8734212864414
0,IHAVE,81,892,112.8734212864414
0,IHAVE,81,137,112.8734212864414
0,IHAVE,81,320,112.8734212864414
0,IHAVE,81,895,112.8734212864414
0,IHAVE,81,991,112.8734212864414
0,IHAVE,81,906,112.8734212864414
0,IHAVE,81,767,112.8734212864414
0,IHAVE,81,755,112.8734212864414
0,IHAVE,81,550,112.8734212864414
0,IHAVE,81,86,112.8734212864414
0,IHAVE,81,689,112.8734212864414
0,IHAVE,81,624,112.8734212864414
0,IHAVE,81,329,112.8734212864414
0,IHAVE,836,288,114.29799182285643
0,IHAVE,836,116,114.29799182285643
0,IHAVE,836,505,114.29799182285643
0,IHAVE,836,270,114.29799182285643
0,IHAVE,836,283,114.29799182285643
0,IHAVE,836,383,114.29799182285643
0,IHAVE,836,421,114.29799182285643
0,IHAVE,836,66,114.29799182285643
0,IHAVE,836,950,114.29799182285643
0,IHAVE,836,651,114.29799182285643
0,IWANT,628,864,115.12788313914606
