block_id,msg_type,sender,receiver,time_ms
0,IHAVE,978,801,0
0,IHAVE,978,445,0
0,IHAVE,978,516,0
0,IHAVE,978,992,0
0,IHAVE,978,332,0
0,IHAVE,978,752,0
0,IHAVE,978,741,0
0,IHAVE,978,105,0
0,IHAVE,978,222,0
0,IHAVE,978,736,0
0,IHAVE,978,817,0
0,IHAVE,978,457,0
0,IHAVE,978,739,0
0,IHAVE,978,494,0
0,IHAVE,978,396,0
0,IHAVE,978,149,0
0,IHAVE,978,368,0
0,IHAVE,978,390,0
0,IHAVE,978,896,0
0,IHAVE,978,89,0
0,IHAVE,978,730,0
0,IWANT,516,978,7.091339958700628
0,IWANT,896,978,24.489636188111987
0,IWANT,739,978,26.531555729134958
0,IWANT,368,978,30.762837428552878
0,IWANT,222,978,32.10402609898233
0,IWANT,801,978,32.911629096546385
0,IWANT,445,978,35.93010374463297
0,IWANT,457,978,38.43553766264405
0,IWANT,752,978,38.539897962012944
0,IWANT,817,978,39.00128441303688
0,IWANT,396,978,46.186332552589356
0,IWANT,390,978,55.340481233484105
0,IWANT,730,978,58.11783645226029
0,IWANT,105,978,62.61464251351244
0,IWANT,494,978,71.95213166956282
0,IWANT,149,978,77.34425542193246
0,IWANT,741,978,92.8581228962674
0,IHAVE,445,49,97.01948759903246
0,IHAVE,445,516,97.01948759903246
0,IHAVE,739,943,97.07671948063063
0,IHAVE,739,152,97.07671948063063
0,IHAVE,739,31,97.07671948063063
0,IHAVE,739,299,97.07671948063063
0,IHAVE,739,772,97.07671948063063
0,IHAVE,739,3,97.07671948063063
0,IHAVE,739,468,97.07671948063063
0,IHAVE,739,911,97.07671948063063
0,IHAVE,739,37,97.07671948063063
0,IHAVE,739,707,97.07671948063063
0,IHAVE,739,359,97.07671948063063
0,IHAVE,739,540,97.07671948063063
0,IHAVE,739,639,97.07671948063063
0,IWANT,89,978,98.02349008530935
0,IHAVE,457,152,104.00480008295662
0,IHAVE,457,31,104.00480008295662
0,IHAVE,457,739,104.00480008295662
0,IHAVE,457,943,104.00480008295662
0,IHAVE,457,772,104.00480008295662
0,IHAVE,457,83,104.00480008295662
0,IHAVE,457,468,104.00480008295662
0,IHAVE,457,3,104.00480008295662
0,IHAVE,457,926,104.00480008295662
0,IHAVE,457,848,104.00480008295662
0,IHAVE,457,707,104.00480008295662
0,IHAVE,457,63,104.00480008295662
0,IHAVE,457,12,104.00480008295662
0,IHAVE,457,414,104.00480008295662
0,IWANT,152,739,109.00894747356213
0,IWANT,736,978,109.29847249338742
0,IWANT,468,739,118.15213220243618
0,IWANT,639,739,118.82800054508633
0,IHAVE,390,551,119.69518959364895
0,IHAVE,390,441,119.69518959364895
0,IHAVE,390,176,119.69518959364895
0,IHAVE,390,692,119.69518959364895
0,IHAVE,390,361,119.69518959364895
0,IHAVE,390,351,119.69518959364895
0,IHAVE,390,665,119.69518959364895
0,IHAVE,390,421,119.69518959364895
0,IHAVE,390,701,119.69518959364895
0,IHAVE,390,159,119.69518959364895
0,IHAVE,390,919,119.69518959364895
0,IHAVE,390,861,119.69518959364895
0,IHAVE,390,521,119.69518959364895
0,IHAVE,390,179,119.69518959364895
0,IHAVE,390,631,119.69518959364895
0,IHAVE,390,894,119.69518959364895
0,IWANT,332,978,124.88060108871359
0,IWANT,3,457,126.68286822001609
0,IWANT,943,457,126.88555110976807
0,IWANT,49,445,128.102549376738
0,IWANT,926,457,129.6663370739461
0,IWANT,31,739,129.76872286119263
0,IHAVE,516,49,131.52543143646523
0,IHAVE,516,445,131.52543143646523
0,IWANT,943,739,132.52950913253272
0,IHAVE,896,326,134.16465824247365
0,IHAVE,896,529,134.16465824247365
0,IHAVE,896,432,134.16465824247365
0,IHAVE,896,367,134.16465824247365
0,IHAVE,896,744,134.16465824247365
0,IHAVE,896,437,134.16465824247365
0,IHAVE,896,526,134.16465824247365
0,IHAVE,896,948,134.16465824247365
0,IHAVE,896,45,134.16465824247365
0,IHAVE,896,236,134.16465824247365
0,IHAVE,896,869,134.16465824247365
0,IHAVE,896,201,134.16465824247365
0,IHAVE,896,497,134.16465824247365
0,IHAVE,896,893,134.16465824247365
0,IHAVE,105,886,134.65436422537226
0,IHAVE,105,222,134.65436422537226
0,IHAVE,105,343,134.65436422537226
0,IHAVE,105,626,134.65436422537226
0,IWANT,919,390,138.557281994792
0,IWANT,83,457,139.02075941272574
0,IWANT,540,739,139.43373382119415
0,IWANT,414,457,141.92787778366164
0,IWANT,772,739,143.81331473307537
0,IWANT,665,390,145.47711556781007
0,IWANT,893,896,145.7793410850692
0,IHAVE,89,774,146.8248076541946
0,IHAVE,89,606,146.8248076541946
0,IHAVE,89,261,146.8248076541946
0,IHAVE,89,710,146.8248076541946
0,IHAVE,89,956,146.8248076541946
0,IHAVE,89,335,146.8248076541946
0,IHAVE,89,148,146.8248076541946
0,IHAVE,89,369,146.8248076541946
0,IHAVE,89,727,146.8248076541946
0,IHAVE,89,907,146.8248076541946
0,IHAVE,89,515,146.8248076541946
0,IHAVE,89,706,146.8248076541946
0,IHAVE,89,747,146.8248076541946
0,IHAVE,89,923,146.8248076541946
0,IHAVE,89,993,146.8248076541946
0,IHAVE,89,982,146.8248076541946
0,IWANT,772,457,147.0444215110383
0,IWANT,707,739,148.56831076805602
0,IWANT,631,390,149.3585674893646
0,IHAVE,149,808,149.82449255392382
0,IHAVE,149,469,149.82449255392382
0,IHAVE,149,804,149.82449255392382
0,IHAVE,149,6,149.82449255392382
0,IHAVE,149,327,149.82449255392382
0,IHAVE,149,514,149.82449255392382
0,IHAVE,149,346,149.82449255392382
0,IHAVE,149,225,149.82449255392382
0,IHAVE,149,434,149.82449255392382
0,IHAVE,149,130,149.82449255392382
0,IHAVE,149,294,149.82449255392382
0,IHAVE,149,906,149.82449255392382
0,IHAVE,149,862,149.82449255392382
0,IHAVE,149,5,149.82449255392382
0,IWANT,31,457,150.0215009634415
0,IWANT,437,896,150.30679751375223
0,IWANT,516,445,151.21057008035316
0,IWANT,441,390,152.21046538124398
0,IWANT,911,739,153.15650887623178
0,IHAVE,817,763,154.5767437355849
0,IHAVE,817,435,154.5767437355849
0,IHAVE,817,36,154.5767437355849
0,IHAVE,817,257,154.5767437355849
0,IHAVE,817,447,154.5767437355849
0,IWANT,159,390,155.65921218774903
0,IWANT,3,739,157.17469954045106
0,IHAVE,730,417,158.036247141121
0,IHAVE,730,134,158.036247141121
0,IHAVE,730,597,158.036247141121
0,IHAVE,730,221,158.036247141121
0,IHAVE,730,539,158.036247141121
0,IHAVE,730,530,158.036247141121
0,IHAVE,730,323,158.036247141121
0,IHAVE,730,586,158.036247141121
0,IHAVE,730,366,158.036247141121
0,IHAVE,730,932,158.036247141121
0,IHAVE,730,787,158.036247141121
0,IHAVE,730,95,158.036247141121
0,IHAVE,730,285,158.036247141121
0,IHAVE,730,746,158.036247141121
0,IHAVE,730,479,158.036247141121
0,IHAVE,730,508,158.036247141121
0,IHAVE,730,473,158.036247141121
0,IHAVE,730,118,158.036247141121
0,IHAVE,730,596,158.036247141121
0,IHAVE,730,867,158.036247141121
0,IWANT,369,89,158.46484846709285
0,IWANT,361,390,161.52067568686726
0,IWANT,551,390,162.51201127182
0,IWANT,869,896,162.53433028426974
0,IWANT,261,89,162.62454187925658
0,IWANT,236,896,163.05829566927912
0,IWANT,445,516,163.67222745571388
0,IWANT,497,896,164.42985616789588
0,IWANT,5,149,165.05895891807037
0,IWANT,948,896,165.210276829422
0,IWANT,923,89,165.47636292874145
0,IHAVE,368,822,165.55451032042885
0,IHAVE,368,887,165.55451032042885
0,IHAVE,368,58,165.55451032042885
0,IHAVE,368,611,165.55451032042885
0,IHAVE,368,674,165.55451032042885
0,IHAVE,368,636,165.55451032042885
0,IHAVE,368,511,165.55451032042885
0,IHAVE,368,835,165.55451032042885
0,IHAVE,368,601,165.55451032042885
0,IHAVE,368,242,165.55451032042885
0,IHAVE,368,407,165.55451032042885
0,IWANT,326,896,166.21645087590002
0,IWANT,479,730,167.32447125550988
0,IWANT,201,896,167.38071920361705
0,IWANT,12,457,167.7644256077865
0,IWANT,49,516,167.8864460176806
0,IWANT,225,149,170.24549978861685
0,IWANT,626,105,171.79681688264156
0,IWANT,63,457,171.9296095166548
0,IWANT,521,390,173.62471539568173
0,IWANT,343,105,174.20466064084133
0,IWANT,596,730,174.92853002192612
0,IWANT,434,149,175.34882233122775
0,IWANT,327,149,176.6804705363572
0,IHAVE,494,875,179.70536802104726
0,IHAVE,494,393,179.70536802104726
0,IHAVE,494,19,179.70536802104726
0,IHAVE,494,864,179.70536802104726
0,IHAVE,494,650,179.70536802104726
0,IHAVE,494,604,179.70536802104726
0,IHAVE,494,127,179.70536802104726
0,IHAVE,494,423,179.70536802104726
0,IHAVE,494,229,179.70536802104726
0,IWANT,739,457,180.34993990231996
0,IWANT,407,368,180.47221125830677
0,IWANT,6,149,180.6808104802637
0,IWANT,529,896,182.10058314452812
0,IWANT,692,390,182.29214282810614
0,IWANT,848,457,183.28334440296567
