block_id,node_id,time_ms,inject_time_ms
0,241,0,0
0,371,255.9879076412963,0
0,796,264.3722314206272,0
0,368,303.4860892374928,0
0,786,304.02634999753803,0
0,441,312.38505764240125,0
0,115,314.1177160449089,0
0,369,323.99519136026356,0
0,754,329.0044589822146,0
0,231,332.1051387150548,0
0,398,336.62440320907456,0
0,613,337.6250156359582,0
0,825,341.0960430713199,0
0,126,343.87516538281204,0
0,715,346.9282980322166,0
0,348,348.52249935342553,0
0,361,348.538752119259,0
0,255,351.2562255024975,0
0,823,353.15328447119714,0
0,182,361.219290676015,0
0,440,363.5093012118539,0
0,596,367.6745956250393,0
0,939,372.07295265643666,0
0,346,374.81301181390813,0
0,216,375.82194638226605,0
0,766,382.14779059270734,0
0,958,383.8411579436676,0
0,378,390.63025687540187,0
0,850,391.9904339651256,0
0,906,393.1731345736653,0
0,75,393.97490976627205,0
0,765,394.00408418015377,0
0,984,397.07125895331217,0
0,489,401.2429828921547,0
0,410,402.45465628505747,0
0,97,406.73601299696713,0
0,673,408.1929376499156,0
0,300,408.9598797680623,0
0,745,410.22361690494813,0
0,957,411.8762236182284,0
0,196,412.57786970504645,0
0,503,412.91866892759873,0
0,485,413.17043441050345,0
0,858,413.26082237929575,0
0,548,415.9159854933502,0
0,577,417.2664877674736,0
0,494,422.2202622170989,0
0,207,424.715227590474,0
0,655,426.16482050674773,0
0,964,427.3106486667281,0
0,408,427.7239512722209,0
0,402,428.49883297472405,0
0,191,429.80010697126954,0
0,442,430.02564889666206,0
0,266,430.9906285978401,0
0,741,431.025329967361,0
0,244,432.77622572985604,0
0,756,433.39582279243564,0
0,556,433.45940836477325,0
0,23,433.57773294571484,0
0,707,434.6273110354715,0
0,951,437.72365399694803,0
0,614,437.79569417074873,0
0,142,440.38964696211985,0
0,399,442.4501905531143,0
0,862,446.49037131125783,0
0,900,447.17447919348825,0
0,568,447.79587499796736,0
0,843,448.6002632282472,0
0,80,449.54988001739736,0
0,522,451.84953951861627,0
0,209,453.42636994522275,0
0,305,453.88662923350324,0
0,280,454.4822151729005,0
0,757,456.3183211418019,0
0,549,456.4329809687408,0
0,256,456.63476864942055,0
0,649,457.4370359988615,0
0,708,460.4547111175859,0
0,790,464.5482524203731,0
0,616,465.62147563144435,0
0,506,466.4711956925869,0
0,959,466.8001232358824,0
0,334,467.6190131391575,0
0,291,470.33912427895797,0
0,205,471.40569416785365,0
0,343,471.63687255688245,0
0,854,472.6131925058746,0
0,264,473.6865915365003,0
0,70,474.0015716367135,0
0,668,474.29499216163265,0
0,892,474.81233426384193,0
0,117,475.0821605075268,0
0,905,476.4034564978505,0
0,956,477.07522883511535,0
0,375,477.28947711756706,0
0,380,477.59623137081053,0
0,872,477.96507783534383,0
0,246,478.01021524816844,0
0,633,478.5503955780423,0
0,443,479.18606340834606,0
0,481,479.29699346906654,0
0,717,479.37813689418886,0
0,873,479.41805715110354,0
0,194,479.56166930592127,0
0,557,481.63762702760687,0
0,990,484.6373816012457,0
0,436,484.7819626606467,0
0,47,485.54268882907945,0
0,37,485.8005355514718,0
0,581,485.92805928442067,0
0,192,487.8757754117232,0
0,676,490.05150348666217,0
0,897,490.273236309901,0
0,27,490.30006293016936,0
0,59,493.00303255954566,0
0,543,494.33910304436483,0
0,502,495.73424383436617,0
0,438,496.3139929310522,0
0,179,496.5051727929455,0
0,355,496.85033105192946,0
0,366,497.06487072975136,0
0,16,497.6034858072687,0
0,6,498.30684651562024,0
0,499,498.5054799004655,0
0,409,498.88528624171556,0
0,193,499.69978631950426,0
0,576,499.7231266057703,0
0,835,499.74867141278855,0
1,310,500.0,500.0
0,615,500.2698858111427,0
0,864,500.34419256359166,0
0,302,500.49211987381136,0
0,798,501.243680495621,0
0,112,502.41015438975194,0
0,555,503.9644527122787,0
0,278,505.3927520911697,0
0,623,505.51251440291855,0
0,709,507.2887712530753,0
0,641,507.3421196803304,0
0,987,507.8480769148977,0
0,492,508.21221411646803,0
0,665,511.6213734702694,0
0,350,512.0191833779331,0
0,528,512.7450383052245,0
0,345,513.3937698185725,0
0,845,513.4825992630765,0
0,358,515.1913151878291,0
0,552,515.3027099775727,0
0,914,516.440018553877,0
0,158,517.0245380834931,0
0,58,518.5210185387599,0
0,229,519.6493655026884,0
0,847,519.7596652570217,0
0,586,520.2080273738936,0
0,72,520.4167041682417,0
0,490,520.5660274076513,0
0,638,520.9947220815425,0
0,764,521.0810956452385,0
0,592,521.775202651066,0
0,467,521.9049091192786,0
0,35,521.9100839127591,0
0,933,522.7066079593377,0
0,507,522.9166651325031,0
0,251,523.8427364119138,0
0,881,524.0287268885794,0
0,723,524.5090258953928,0
0,760,524.6603441383146,0
0,622,525.6140130259549,0
0,166,526.2884188291889,0
0,100,526.5825408766551,0
0,896,527.2851680012413,0
0,888,527.3954404617111,0
0,132,527.4473444554189,0
0,898,528.3871163517495,0
0,570,529.4724229094369,0
0,149,531.5939306535397,0
0,550,531.690076131441,0
0,675,531.7253823455079,0
0,19,531.9617443413374,0
0,46,532.8694434398749,0
0,249,533.6388018441387,0
0,999,533.8955677863213,0
0,658,533.9350984798745,0
0,961,533.9826617722136,0
0,83,534.6329994168032,0
0,120,534.8622968051072,0
0,131,535.2445354102663,0
0,744,535.8630096204798,0
0,265,536.0004238449106,0
0,473,537.2178436580856,0
0,981,537.8798941185187,0
0,509,538.1576244129085,0
0,344,538.177651469166,0
0,922,538.1861040258417,0
0,110,538.3773848389216,0
0,301,539.5599138766014,0
0,357,540.0188207088357,0
0,500,540.3738417234033,0
0,588,540.4515948253292,0
0,609,540.4736936325087,0
0,44,540.5535536138052,0
0,974,542.4855568801293,0
0,215,542.7468305049175,0
0,220,542.8068917429579,0
0,542,544.6622293439696,0
0,911,545.027497486203,0
0,721,545.1432874688129,0
0,642,546.079630414456,0
0,752,547.3149406875418,0
0,598,547.7863511519292,0
0,719,547.7972986277131,0
0,0,548.7112898805364,0
0,626,549.7797163904035,0
0,962,551.1751568554926,0
0,292,551.8176092662057,0
0,325,551.9386859890953,0
0,237,552.9846061861094,0
0,68,553.1295495872112,0
0,663,554.6644344181278,0
0,18,555.4494161859492,0
0,279,556.3663487202558,0
0,526,556.7891562117602,0
0,935,556.8459679409036,0
0,733,557.5933841162496,0
0,654,559.8835750861604,0
0,761,560.7688091326088,0
0,651,560.8452169138498,0
0,311,561.0812230341949,0
0,783,561.0895721561283,0
0,696,562.190671367942,0
0,386,562.6538275515394,0
0,203,562.7222530304161,0
0,902,563.1531986434684,0
0,21,563.4714330121792,0
0,931,563.698073692053,0
