block_id,node_id,time_ms,inject_time_ms
0,331,0,0
0,472,149.29958104484137,0
0,797,153.9272997653,0
0,937,165.19030120644388,0
0,982,174.57114464308373,0
0,979,212.273388489041,0
0,779,220.14712012817412,0
0,934,221.09475021175479,0
0,23,222.40625592209656,0
0,130,228.88402099054835,0
0,671,230.1396102214481,0
0,652,230.24127488881766,0
0,505,234.98974082867147,0
0,584,236.06150837670953,0
0,498,236.22332316576032,0
0,765,239.11970219493398,0
0,730,242.6303540842546,0
0,430,242.92912556661065,0
0,356,243.9323675237083,0
0,862,244.11918967893106,0
0,507,245.82276763005228,0
0,332,249.6784515477736,0
1,970,250.0,250.0
0,256,251.43421585877155,0
0,285,252.22952300149797,0
0,855,252.6040697794928,0
0,659,254.08465954293433,0
0,284,254.36494514010647,0
0,196,255.30329851290776,0
0,942,256.43244863783025,0
0,86,256.5615437829297,0
0,267,262.70762232003153,0
0,636,263.4042202727428,0
0,964,263.69438991064743,0
0,787,264.0546583328835,0
0,894,264.3287231735702,0
0,328,264.3462153076714,0
0,889,264.8878047546126,0
0,531,266.7712502414884,0
0,313,267.42444665770097,0
0,294,267.61708862878663,0
0,477,267.8601797042945,0
0,530,268.9872697360227,0
0,155,269.30815430254654,0
0,340,270.7059544726129,0
0,718,271.31325756023097,0
0,266,272.5349148612791,0
0,916,272.7945149503565,0
0,661,274.5156665564366,0
0,529,274.756738395021,0
0,568,276.1453234423592,0
0,217,276.1857117768196,0
0,712,279.052541714176,0
0,338,279.210872456266,0
0,506,279.562164797385,0
0,976,279.79109768671503,0
0,808,279.8972442141304,0
0,959,280.35249329313746,0
0,597,280.4764054057353,0
0,892,280.771895258051,0
0,457,281.6220259812786,0
0,31,282.92531424607483,0
0,255,282.9348460362719,0
0,846,283.61643782080813,0
0,61,283.83926333990723,0
0,214,285.35347527139277,0
0,654,285.68689177341685,0
0,740,286.78202301658916,0
0,163,286.83303038461685,0
0,651,287.10224363063287,0
0,414,288.1307073560258,0
0,98,289.44839475124166,0
0,905,290.04473681660846,0
0,202,290.2294304940019,0
0,796,290.8832658690548,0
0,368,291.25806257815043,0
0,988,291.55027656579307,0
0,823,293.2287202636919,0
0,512,293.3667706345023,0
0,504,293.5254260367403,0
